"2175","asian continental ancestry group","True"
"2175","european continental ancestry group","False"
"2175","race","False"
"","","Overall"
"","",""
"1988","gpu","True"
"1988","gpu computing","False"
"1988","computer graphics equipment","False"
"","","Overall"
"","",""
"172","language model","True"
"172","language models","False"
"172","language modelling","False"
"172","language modeling","False"
"","","Overall"
"","",""
"1898","access control policies","True"
"1898","access control models","False"
"1898","access control policy","False"
"1898","access control mechanism","False"
"","","Overall"
"","",""
"56","ontology matching","True"
"56","ontology mapping","False"
"56","ontology alignment","False"
"","","Overall"
"","",""
"1878","gaussian processes","True"
"1878","gaussian process","False"
"1878","gaussian process models","False"
"1878","gaussian process regression","False"
"","","Overall"
"","",""
"2075","classification methods","True"
"2075","classification results","False"
"2075","classification system","False"
"2075","classification performance","False"
"2075","classification tasks","False"
"2075","classification performances","False"
"","","Overall"
"","",""
"97","cognitive model","True"
"97","cognitive modelling","False"
"97","cognitive models","False"
"97","cognitive modeling","False"
"","","Overall"
"","",""
"639","stock price","True"
"639","stock exchange","False"
"639","stock prices","False"
"","","Overall"
"","",""
"1792","wireless communications","True"
"1792","wireless communication","False"
"1792","wireless communication technology","False"
"1792","wireless technologies","False"
"","","Overall"
"","",""
"2161","chromosomes, human, pair 11","True"
"2161","chromosomes, human, pair 8","False"
"2161","chromosomes, human, pair 1","False"
"2161","chromosomes, human, pair 14","False"
"2161","chromosomes, human, pair 18","False"
"2161","chromosomes, human, pair 13","False"
"2161","chromosomes, human, pair 17","False"
"","","Overall"
"","",""
"1336","peer-to-peer","True"
"1336","peer-to-peer (p2p)","False"
"1336","peer-to-peer systems","False"
"1336","p2p applications","False"
"1336","peer-to-peer technologies","False"
"1336","peer to peer (p2p) network","False"
"1336","peer to peer","False"
"1336","p2p system","False"
"1336","p2p","False"
"1336","peer-to-peer system","False"
"1336","peer to peer networks","False"
"1336","peer-to-peer networks","False"
"1336","p2p systems","False"
"1336","peer-to-peer network","False"
"1336","p2p networks","False"
"1336","p2p network","False"
"","","Overall"
"","",""
"2202","social aspect","True"
"2202","social psychology","False"
"2202","social support","False"
"2202","social status","False"
"","","Overall"
"","",""
"2207","partial differential equations","True"
"2207","partial differential equations (pde)","False"
"2207","partial differential equation","False"
"2207","partial differential","False"
"","","Overall"
"","",""
"546","localization algorithm","True"
"546","localization problems","False"
"546","localization errors","False"
"546","localization method","False"
"546","localization accuracy","False"
"546","localization algorithms","False"
"","","Overall"
"","",""
"2211","smart transport","True"
"2211","smart transportation systems","False"
"2211","smart transportation system","False"
"2211","smart transportation","False"
"2211","smart transportation solutions","False"
"2211","smart transportation solution","False"
"","","Overall"
"","",""
"1981","genetic analysis","True"
"1981","gene product","False"
"1981","gene location","False"
"1981","genetic code","False"
"1981","gene locus","False"
"1981","genetic conservation","False"
"1981","gene mapping","False"
"","","Overall"
"","",""
"1889","wireless local area networks (wlan)","True"
"1889","wireless lans","False"
"1889","wireless local area network (wlan)","False"
"1889","wlan","False"
"1889","wireless lan","False"
"1889","wireless local area networks","False"
"","","Overall"
"","",""
"186","semantic information","True"
"186","semantic relations","False"
"186","semantic relationships","False"
"186","semantic annotations","False"
"186","semantic analysis","False"
"186","semantic features","False"
"186","semantic annotation","False"
"","","Overall"
"","",""
"1003","smart phones","True"
"1003","smartphone","False"
"1003","smart phone","False"
"1003","smartphones","False"
"","","Overall"
"","",""
"29","bayesian methods","True"
"29","bayesian framework","False"
"29","bayesian model","False"
"29","bayesian method","False"
"29","bayesian approach","False"
"29","bayesian","False"
"29","bayesian network","False"
"29","bayesian frameworks","False"
"29","bayesian approaches","False"
"29","bayesian models","False"
"29","bayesian networks","False"
"","","Overall"
"","",""
"300","robotic systems","True"
"300","robotic platforms","False"
"300","robotic applications","False"
"","","Overall"
"","",""
"2183","single nucleotide polymorphism","True"
"2183","snp","False"
"2183","polymorphism, genetic","False"
"2183","polymorphism","False"
"2183","polymorphism, single nucleotide","False"
"","","Overall"
"","",""
"1766","linux","True"
"1766","linux systems","False"
"1766","linux- operating system","False"
"1766","linux kernel","False"
"","","Overall"
"","",""
"1412","3d modelling","True"
"1412","3d modeling","False"
"1412","3d models","False"
"1412","3d model","False"
"","","Overall"
"","",""
"1155","quality attributes","True"
"1155","quality characteristic","False"
"1155","quality properties","False"
"","","Overall"
"","",""
"1146","reverse engineering","True"
"1146","architecture reconstruction","False"
"1146","architecture recovery","False"
"","","Overall"
"","",""
"1506","microelectromechanical system","True"
"1506","microelectromechanical systems","False"
"1506","micro electro mechanical system","False"
"1506","micro-electrical-mechanical systems","False"
"1506","microelectromechanical systems (mems)","False"
"","","Overall"
"","",""
"1130","architecture description languages","True"
"1130","architecture description language","False"
"1130","architecture notation","False"
"1130","architectural language","False"
"","","Overall"
"","",""
"2184","heterozygote","True"
"2184","heterozygosity","False"
"2184","homozygosity","False"
"2184","homozygote","False"
"","","Overall"
"","",""
"39","common-sense","True"
"39","common-sense reasoning","False"
"39","common-sense computing","False"
"39","common sense","False"
"39","commonsense computing","False"
"39","commonsense reasoning","False"
"39","commonsense","False"
"","","Overall"
"","",""
"653","recurrent neural networks","True"
"653","recurrent neural network","False"
"653","rnn","False"
"653","recurrent neural network (rnn)","False"
"","","Overall"
"","",""
"842","relational data models","True"
"842","relational model","False"
"842","relational data model","False"
"842","relational data","False"
"","","Overall"
"","",""
"2173","chromosome translocation 15","True"
"2173","chromosome translocation 12","False"
"2173","chromosome translocation 17","False"
"2173","chromosome translocation 3","False"
"2173","chromosome translocation 5","False"
"","","Overall"
"","",""
"987","speech recognition systems","True"
"987","speech recognizer","False"
"987","robust speech recognition","False"
"","","Overall"
"","",""
"1842","qos","True"
"1842","qoe","False"
"1842","quality of experience (qoe)","False"
"1842","quality of experiences","False"
"1842","quality of experience","False"
"","","Overall"
"","",""
"203","semantic web","True"
"203","semantic web applications","False"
"203","semantic technology","False"
"203","semantic technologies","False"
"203","semantic web technology","False"
"203","semantic web technologies","False"
"","","Overall"
"","",""
"2196","correlation analysis","True"
"2196","regression analysis","False"
"2196","statistics","False"
"2196","statistical analysis","False"
"2196","statistical model","False"
"","","Overall"
"","",""
"1838","voip","True"
"1838","voice over internet protocol","False"
"1838","voice over ip","False"
"1838","voice over ip (voip)","False"
"","","Overall"
"","",""
"1800","frequency selective fading","True"
"1800","frequency-selective","False"
"1800","frequency-selective fading channels","False"
"1800","frequency-selective fading","False"
"","","Overall"
"","",""
"565","orthogonal frequency division multiple access","True"
"565","orthogonal frequency-division multiple access (ofd","False"
"565","orthogonal frequency division multiple access syst","False"
"565","orthogonal frequency division multiple access (ofd","False"
"","","Overall"
"","",""
"953","space-time block codes","True"
"953","space-time block coding (stbc)","False"
"953","space time block codes","False"
"953","space time block code","False"
"953","space-time block coding","False"
"953","space-time block code","False"
"953","space time block coding","False"
"953","space-time block coded","False"
"","","Overall"
"","",""
"296","haptic systems","True"
"296","haptic devices","False"
"296","haptic interface","False"
"296","haptic interfaces","False"
"296","haptic","False"
"296","haptics","False"
"296","haptic device","False"
"","","Overall"
"","",""
"1428","biometric template","True"
"1428","cancelable biometrics","False"
"1428","template protection","False"
"","","Overall"
"","",""
"30","machine learning","True"
"30","machine learnings","False"
"30","machine learning techniques","False"
"30","machine learning algorithms","False"
"30","machine learning methods","False"
"30","machine-learning","False"
"","","Overall"
"","",""
"1532","video surveillance","True"
"1532","surveillance cameras","False"
"1532","surveillance video","False"
"1532","video surveillance systems","False"
"1532","surveillance systems","False"
"1532","surveillance system","False"
"","","Overall"
"","",""
"583","wyner-ziv","True"
"583","wyner-ziv coding","False"
"583","wyner-ziv video coding","False"
"","","Overall"
"","",""
"665","fuzzy clustering","True"
"665","fuzzy clustering techniques","False"
"665","fuzzy clusters","False"
"665","fuzzy clustering method","False"
"","","Overall"
"","",""
"983","spectral signature","True"
"983","unmixing","False"
"983","spectral unmixing","False"
"","","Overall"
"","",""
"1926","security issues","True"
"1926","security solutions","False"
"1926","security mechanism","False"
"1926","security problems","False"
"1926","security mechanisms","False"
"1926","security services","False"
"1926","security threats","False"
"","","Overall"
"","",""
"654","radial basis functions","True"
"654","radial basis function neural network","False"
"654","radial basis function(rbf)","False"
"654","rbf","False"
"654","radial basis function neural networks","False"
"654","radial basis function","False"
"654","radial basis","False"
"654","rbfnn","False"
"654","rbf neural networks","False"
"654","rbf neural network","False"
"","","Overall"
"","",""
"1963","virtual environments","True"
"1963","3-d virtual environment","False"
"1963","virtual reality technology","False"
"1963","virtual environment","False"
"","","Overall"
"","",""
"1927","encryption","True"
"1927","encryption methods","False"
"1927","encryption key","False"
"1927","encryption algorithms","False"
"1927","encryption algorithm","False"
"1927","encryption and decryption","False"
"1927","encryption schemes","False"
"","","Overall"
"","",""
"1566","compression methods","True"
"1566","compression rates","False"
"1566","compression techniques","False"
"1566","compression scheme","False"
"","","Overall"
"","",""
"1096","software project","True"
"1096","software processes","False"
"1096","software products","False"
"1096","software process","False"
"1096","software projects","False"
"","","Overall"
"","",""
"1681","geographic information system","True"
"1681","geographical information system (gis)","False"
"1681","gis","False"
"1681","geographical information systems","False"
"","","Overall"
"","",""
"2187","genetic association","True"
"2187","genetic predisposition","False"
"2187","genetic predisposition to disease","False"
"","","Overall"
"","",""
"2004","on-line algorithms","True"
"2004","on-line algorithm","False"
"2004","online algorithms","False"
"2004","online algorithm","False"
"","","Overall"
"","",""
"1576","watermarking algorithms","True"
"1576","watermark detection","False"
"1576","watermarked images","False"
"1576","watermarking schemes","False"
"1576","watermarking techniques","False"
"1576","watermark embedding","False"
"1576","watermark extraction","False"
"","","Overall"
"","",""
"2093","splines","True"
"2093","b-spline","False"
"2093","b splines","False"
"2093","spline","False"
"2093","b-splines","False"
"","","Overall"
"","",""
"646","forecasting models","True"
"646","forecasting accuracy","False"
"646","forecasting methods","False"
"","","Overall"
"","",""
"2052","stochastic processes","True"
"2052","stochastic systems","False"
"2052","stochastic model","False"
"2052","stochastic models","False"
"2052","stochastic system","False"
"","","Overall"
"","",""
"2080","rfid","True"
"2080","radio frequency identification technology","False"
"2080","radio frequency identification","False"
"2080","radio frequency identification (rfid)","False"
"2080","radiofrequency identification","False"
"","","Overall"
"","",""
"40","e-commerce","True"
"40","e commerces","False"
"40","e-commerce systems","False"
"40","electronic commerce","False"
"","","Overall"
"","",""
"1206","teaching practices","True"
"1206","new teaching","False"
"1206","teaching model","False"
"1206","teaching quality","False"
"1206","teaching process","False"
"","","Overall"
"","",""
"2204","chromosomes","True"
"2204","x chromosome","False"
"2204","y chromosome","False"
"2204","x chromosome linkage","False"
"","","Overall"
"","",""
"22","svm","True"
"22","svm classifiers","False"
"22","svm classifier","False"
"22","svm classification","False"
"","","Overall"
"","",""
"764","smart environment","True"
"764","intelligent environments","False"
"764","smart environments","False"
"764","intelligent environment","False"
"","","Overall"
"","",""
"1486","k-means algorithm","True"
"1486","k-means algorithms","False"
"1486","k-means","False"
"1486","k-means clustering","False"
"","","Overall"
"","",""
"1413","segmentation methods","True"
"1413","segmentation process","False"
"1413","segmentation results","False"
"1413","segmented images","False"
"1413","segmentation algorithms","False"
"1413","segmentation accuracy","False"
"1413","segmentation techniques","False"
"","","Overall"
"","",""
"34","multiagent system","True"
"34","multi agent systems","False"
"34","multi agent system (mas)","False"
"34","multi-agent system","False"
"34","multi-agent systems","False"
"34","multiagent systems","False"
"34","multi agent system","False"
"","","Overall"
"","",""
"1057","online social networks","True"
"1057","online social network","False"
"1057","on-line social networks","False"
"1057","online social networks (osns)","False"
"","","Overall"
"","",""
"2103","sensor data","True"
"2103","sensor device","False"
"2103","sensor systems","False"
"2103","sensor readings","False"
"","","Overall"
"","",""
"832","software development","True"
"832","software development projects","False"
"832","software development life cycle","False"
"832","software development process","False"
"","","Overall"
"","",""
"1952","spam","True"
"1952","spammers","False"
"1952","spam filtering","False"
"1952","spam detection","False"
"1952","spam filter","False"
"1952","spam emails","False"
"","","Overall"
"","",""
"2198","regression model","True"
"2198","regression models","False"
"2198","regression method","False"
"2198","regression modeling","False"
"","","Overall"
"","",""
"523","multicast tree","True"
"523","multicast transmissions","False"
"523","multicast protocol","False"
"523","multicast services","False"
"523","multicast trees","False"
"523","multicast groups","False"
"523","multicast protocols","False"
"","","Overall"
"","",""
"573","neurofuzzy system","True"
"573","neuro-fuzzy approach","False"
"573","neuro-fuzzy systems","False"
"573","neuro-fuzzy","False"
"573","neuro-fuzzy system","False"
"","","Overall"
"","",""
"2171","chromosome translocation 8","True"
"2171","chromosome translocation 6","False"
"2171","chromosome translocation 1","False"
"2171","chromosome translocation 21","False"
"2171","chromosome translocation 2","False"
"2171","chromosome translocation 9","False"
"2171","chromosome translocation 22","False"
"","","Overall"
"","",""
"133","reasoning","True"
"133","reasoning system","False"
"133","reasoning tasks","False"
"133","reasoning algorithms","False"
"133","reasoner","False"
"133","reasoning problems","False"
"","","Overall"
"","",""
"2058","learning environments","True"
"2058","e-learning environment","False"
"2058","learning outcomes","False"
"2058","learning outcome","False"
"2058","learning activities","False"
"2058","e-learning platforms","False"
"2058","learning activity","False"
"2058","learning environment","False"
"2058","learning experiences","False"
"","","Overall"
"","",""
