uri,cluster,i,std,mean,median,is_main_label,label,i_agg,mean_agg,std_agg,score
https://cso.kmi.open.ac.uk/topics/case_retrieval,848,0,0.09391521,0.5088721,0.5626242,False,case retrieval,4,0.50046927,0.071524404,0.6435181
https://cso.kmi.open.ac.uk/topics/case_based_reasoning_systems,848,1,0.0944808,0.5318481,0.5871775,False,case based reasoning systems,4,0.50046927,0.071524404,0.6435181
https://cso.kmi.open.ac.uk/topics/case_base,848,2,0.038769837,0.41450095,0.39885566,True,case base,4,0.50046927,0.071524404,0.6435181
https://cso.kmi.open.ac.uk/topics/case_based,848,3,0.058931775,0.54665595,0.5626242,False,case based,4,0.50046927,0.071524404,0.6435181
https://cso.kmi.open.ac.uk/topics/genetic_association_studies,2168,0,0.02647976,0.55207306,0.55939174,False,genetic association studies,4,0.571098,0.05734168,0.68578136
https://cso.kmi.open.ac.uk/topics/genetic_risk,2168,1,0.07423071,0.6146639,0.56500816,False,genetic risk,4,0.571098,0.05734168,0.68578136
https://cso.kmi.open.ac.uk/topics/genetic_screening,2168,2,0.032612998,0.5224618,0.5166082,True,genetic screening,4,0.571098,0.05734168,0.68578136
https://cso.kmi.open.ac.uk/topics/genetic_susceptibility,2168,3,0.09604326,0.5951934,0.5802193,False,genetic susceptibility,4,0.571098,0.05734168,0.68578136
https://cso.kmi.open.ac.uk/topics/chromosome_breakage,2182,0,0.05196951,0.6452505,0.66220486,False,chromosome breakage,4,0.6324785,0.033871654,0.7002218
https://cso.kmi.open.ac.uk/topics/chromosome_analysis,2182,1,0.02408005,0.6065982,0.6118297,True,chromosome analysis,4,0.6324785,0.033871654,0.7002218
https://cso.kmi.open.ac.uk/topics/chromosome_rearrangement,2182,2,0.036220867,0.6486652,0.63312435,False,chromosome rearrangement,4,0.6324785,0.033871654,0.7002218
https://cso.kmi.open.ac.uk/topics/chromosome_banding,2182,3,0.023216186,0.6293999,0.6141652,False,chromosome banding,4,0.6324785,0.033871654,0.7002218
https://cso.kmi.open.ac.uk/topics/gene_mapping,1981,0,0.12102386,0.56155235,0.60669005,False,gene mapping,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/gene_product,1981,1,0.031158539,0.5214095,0.5325836,False,gene product,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/genetic_conservation,1981,2,0.07669617,0.4081614,0.41253167,False,genetic conservation,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/genetic_analysis,1981,3,0.06856491,0.54450315,0.5170873,True,genetic analysis,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/gene_locus,1981,4,0.13421662,0.5604249,0.5527127,False,gene locus,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/genetic_code,1981,5,0.035167757,0.56316954,0.5565682,False,genetic code,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/gene_location,1981,6,0.12617978,0.55925053,0.53651667,False,gene location,7,0.5312102,0.08471538,0.7006409
https://cso.kmi.open.ac.uk/topics/social_support,2202,0,0.04722852,0.5416604,0.50970536,False,social support,4,0.59715503,0.056032114,0.7092193
https://cso.kmi.open.ac.uk/topics/social_status,2202,1,0.07279247,0.5971966,0.59396255,False,social status,4,0.59715503,0.056032114,0.7092193
https://cso.kmi.open.ac.uk/topics/social_psychology,2202,2,0.06909381,0.5922906,0.59396255,False,social psychology,4,0.59715503,0.056032114,0.7092193
https://cso.kmi.open.ac.uk/topics/social_aspect,2202,3,0.03501365,0.6574725,0.6760645,True,social aspect,4,0.59715503,0.056032114,0.7092193
https://cso.kmi.open.ac.uk/topics/reasoning_algorithms,133,0,0.16120829,0.54740274,0.53604585,False,reasoning algorithms,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/reasoning_tasks,133,1,0.111295655,0.5999936,0.6538732,False,reasoning tasks,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/reasoner,133,2,0.081755444,0.38995212,0.41239822,False,reasoner,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/reasoning_system,133,3,0.12847298,0.6012151,0.55971986,False,reasoning system,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/reasoning,133,4,0.05855206,0.50092906,0.49629173,True,reasoning,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/reasoning_problems,133,5,0.14559583,0.5243655,0.55971986,False,reasoning problems,6,0.52730966,0.11448004,0.75626975
https://cso.kmi.open.ac.uk/topics/correlation_analysis,2196,0,0.07695569,0.5570564,0.55242544,True,correlation analysis,5,0.60533243,0.0767769,0.7588862
https://cso.kmi.open.ac.uk/topics/regression_analysis,2196,1,0.076310895,0.5845674,0.5836873,False,regression analysis,5,0.60533243,0.0767769,0.7588862
https://cso.kmi.open.ac.uk/topics/statistical_analysis,2196,2,0.035418548,0.7024692,0.693449,False,statistical analysis,5,0.60533243,0.0767769,0.7588862
https://cso.kmi.open.ac.uk/topics/statistics,2196,3,0.11007748,0.5939193,0.5689668,False,statistics,5,0.60533243,0.0767769,0.7588862
https://cso.kmi.open.ac.uk/topics/statistical_model,2196,4,0.085121885,0.58864987,0.60022867,False,statistical model,5,0.60533243,0.0767769,0.7588862
https://cso.kmi.open.ac.uk/topics/sensor_systems,2103,0,0.030470246,0.69526035,0.6739733,False,sensor systems,4,0.6625421,0.05731181,0.7771657
https://cso.kmi.open.ac.uk/topics/sensor_device,2103,1,0.07486723,0.63262707,0.58471894,False,sensor device,4,0.6625421,0.05731181,0.7771657
https://cso.kmi.open.ac.uk/topics/sensor_readings,2103,2,0.05980354,0.66287774,0.6739733,False,sensor readings,4,0.6625421,0.05731181,0.7771657
https://cso.kmi.open.ac.uk/topics/sensor_data,2103,3,0.064106226,0.6594032,0.67345697,True,sensor data,4,0.6625421,0.05731181,0.7771657
https://cso.kmi.open.ac.uk/topics/teaching_practices,1206,0,0.07969226,0.70940447,0.6777569,True,teaching practices,5,0.66338027,0.06273475,0.7888498
https://cso.kmi.open.ac.uk/topics/teaching_process,1206,1,0.080776855,0.72649753,0.7122894,False,teaching process,5,0.66338027,0.06273475,0.7888498
https://cso.kmi.open.ac.uk/topics/teaching_quality,1206,2,0.035461776,0.6135127,0.6106588,False,teaching quality,5,0.66338027,0.06273475,0.7888498
https://cso.kmi.open.ac.uk/topics/new_teaching,1206,3,0.03945024,0.613599,0.60738134,False,new teaching,5,0.66338027,0.06273475,0.7888498
https://cso.kmi.open.ac.uk/topics/teaching_model,1206,4,0.07829264,0.6538877,0.6401584,False,teaching model,5,0.66338027,0.06273475,0.7888498
https://cso.kmi.open.ac.uk/topics/x_chromosome_linkage,2204,0,0.08688495,0.6418149,0.5815344,False,x chromosome linkage,4,0.6995925,0.06702022,0.83363295
https://cso.kmi.open.ac.uk/topics/x_chromosome,2204,1,0.014988983,0.7751697,0.7646816,False,x chromosome,4,0.6995925,0.06702022,0.83363295
https://cso.kmi.open.ac.uk/topics/y_chromosome,2204,2,0.08833458,0.69639474,0.71128285,False,y chromosome,4,0.6995925,0.06702022,0.83363295
https://cso.kmi.open.ac.uk/topics/chromosomes,2204,3,0.07787238,0.6849907,0.71128285,True,chromosomes,4,0.6995925,0.06702022,0.83363295
https://cso.kmi.open.ac.uk/topics/linux_kernel,1766,0,0.026116941,0.7238946,0.7308687,False,linux kernel,4,0.76827735,0.03861864,0.84551466
https://cso.kmi.open.ac.uk/topics/linux_systems,1766,1,0.062045418,0.776431,0.81375813,False,linux systems,4,0.76827735,0.03861864,0.84551466
https://cso.kmi.open.ac.uk/topics/linux-_operating_system,1766,2,0.026243411,0.7877534,0.7976835,False,linux- operating system,4,0.76827735,0.03861864,0.84551466
https://cso.kmi.open.ac.uk/topics/linux,1766,3,0.040068787,0.7850303,0.7976835,True,linux,4,0.76827735,0.03861864,0.84551466
https://cso.kmi.open.ac.uk/topics/classification_methods,2075,0,0.08235447,0.6620045,0.63884926,True,classification methods,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/classification_results,2075,1,0.06221353,0.67785794,0.6821625,False,classification results,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/classification_system,2075,2,0.09511432,0.63462865,0.6141807,False,classification system,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/classification_performances,2075,3,0.15028468,0.6919924,0.60444057,False,classification performances,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/classification_tasks,2075,4,0.039434955,0.58658946,0.58709997,False,classification tasks,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/classification_performance,2075,5,0.1581142,0.6577853,0.5743414,False,classification performance,6,0.6518097,0.09791936,0.8476484
https://cso.kmi.open.ac.uk/topics/facial_feature_points,1423,0,0.03833914,0.6916186,0.7171859,False,facial feature points,4,0.72683865,0.0675342,0.86190706
https://cso.kmi.open.ac.uk/topics/facial_features,1423,1,0.08908874,0.7822462,0.72133875,False,facial features,4,0.72683865,0.0675342,0.86190706
https://cso.kmi.open.ac.uk/topics/facial_images,1423,2,0.035897415,0.6717966,0.65662366,True,facial images,4,0.72683865,0.0675342,0.86190706
https://cso.kmi.open.ac.uk/topics/facial_feature,1423,3,0.1068115,0.76169324,0.72024226,False,facial feature,4,0.72683865,0.0675342,0.86190706
https://cso.kmi.open.ac.uk/topics/security_threats,1926,0,0.11299603,0.63039523,0.58329856,False,security threats,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_problems,1926,1,0.19445121,0.6221747,0.5262816,False,security problems,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_issues,1926,2,0.19506642,0.6215313,0.52528495,True,security issues,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_mechanisms,1926,3,0.14146727,0.6189128,0.56540054,False,security mechanisms,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_services,1926,4,0.08669968,0.5080821,0.49112904,False,security services,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_solutions,1926,5,0.061769832,0.56095093,0.5391164,False,security solutions,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/security_mechanism,1926,6,0.16221055,0.56632143,0.49829167,False,security mechanism,7,0.5897669,0.13638014,0.8625272
https://cso.kmi.open.ac.uk/topics/spam_emails,1952,0,0.033860814,0.7467481,0.744343,False,spam emails,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/spam,1952,1,0.04488384,0.72096676,0.7225635,True,spam,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/spam_detection,1952,2,0.069591865,0.7171442,0.73433095,False,spam detection,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/spam_filtering,1952,3,0.09884489,0.7797309,0.76473796,False,spam filtering,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/spam_filter,1952,4,0.12164211,0.7332121,0.7225635,False,spam filter,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/spammers,1952,5,0.054215964,0.6433142,0.64653003,False,spammers,6,0.7235194,0.07050658,0.86453253
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_1,2161,0,0.023055531,0.81408376,0.8071584,False,"chromosomes, human, pair 1",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_13,2161,1,0.029631615,0.8176201,0.8089353,False,"chromosomes, human, pair 13",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_11,2161,2,0.027151316,0.7955408,0.7945386,True,"chromosomes, human, pair 11",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_18,2161,3,0.031131633,0.80234283,0.803433,False,"chromosomes, human, pair 18",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_8,2161,4,0.03166975,0.8103983,0.8083065,False,"chromosomes, human, pair 8",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_17,2161,5,0.028742399,0.8023843,0.7926842,False,"chromosomes, human, pair 17",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/chromosomes%2C_human%2C_pair_14,2161,6,0.03120236,0.8149967,0.80059814,False,"chromosomes, human, pair 14",7,0.80819523,0.028940657,0.8660765
https://cso.kmi.open.ac.uk/topics/software_development_process,832,0,0.05622058,0.75737613,0.7498873,False,software development process,4,0.72844726,0.06884761,0.8661425
https://cso.kmi.open.ac.uk/topics/software_development_life_cycle,832,1,0.08771842,0.70747954,0.6649276,False,software development life cycle,4,0.72844726,0.06884761,0.8661425
https://cso.kmi.open.ac.uk/topics/software_development,832,2,0.05791195,0.7402005,0.7498873,True,software development,4,0.72844726,0.06884761,0.8661425
https://cso.kmi.open.ac.uk/topics/software_development_projects,832,3,0.07353948,0.7087328,0.69257075,False,software development projects,4,0.72844726,0.06884761,0.8661425
https://cso.kmi.open.ac.uk/topics/agile_development,635,0,0.1186752,0.7433131,0.7376492,False,agile development,4,0.67301893,0.09792826,0.86887544
https://cso.kmi.open.ac.uk/topics/extreme_programming,635,1,0.035298124,0.5594211,0.5627692,False,extreme programming,4,0.67301893,0.09792826,0.86887544
https://cso.kmi.open.ac.uk/topics/agile_methods,635,2,0.13417804,0.7283234,0.73079175,True,agile methods,4,0.67301893,0.09792826,0.86887544
https://cso.kmi.open.ac.uk/topics/agile,635,3,0.10356168,0.6610181,0.73079175,False,agile,4,0.67301893,0.09792826,0.86887544
https://cso.kmi.open.ac.uk/topics/web_content,1305,0,0.116960816,0.67972153,0.63174546,True,web content,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/web_users,1305,1,0.041177418,0.5156452,0.50670683,False,web users,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/web-page,1305,2,0.11816803,0.7094168,0.68273664,False,web-page,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/web_contents,1305,3,0.14027436,0.6451805,0.62314177,False,web contents,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/web_pages,1305,4,0.10801159,0.65029925,0.62769794,False,web pages,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/web_page,1305,5,0.14615034,0.68776375,0.63174546,False,web page,6,0.64800453,0.111790426,0.87158537
https://cso.kmi.open.ac.uk/topics/learning_activities,2058,0,0.18006927,0.55692685,0.5174962,False,learning activities,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_outcomes,2058,1,0.17300032,0.50940335,0.48462194,False,learning outcomes,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_environments,2058,2,0.1440655,0.6417501,0.61454165,True,learning environments,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/e-learning_environment,2058,3,0.19632149,0.5338458,0.4588679,False,e-learning environment,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_experiences,2058,4,0.07925149,0.57824194,0.59431994,False,learning experiences,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_environment,2058,5,0.13925955,0.65136313,0.61777943,False,learning environment,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_activity,2058,6,0.16164984,0.5696107,0.53524524,False,learning activity,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/e-learning_platforms,2058,7,0.16925195,0.48887488,0.46857935,False,e-learning platforms,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/learning_outcome,2058,8,0.19355026,0.44960403,0.43108466,False,learning outcome,9,0.5532912,0.15960218,0.87249553
https://cso.kmi.open.ac.uk/topics/encryption_algorithms,1927,0,0.110601686,0.76164174,0.8044108,False,encryption algorithms,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption_methods,1927,1,0.105372176,0.754292,0.7588171,False,encryption methods,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption,1927,2,0.019334618,0.75679976,0.7588,True,encryption,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption_schemes,1927,3,0.122752704,0.7320562,0.7354708,False,encryption schemes,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption_algorithm,1927,4,0.0636038,0.75059956,0.7287091,False,encryption algorithm,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption_and_decryption,1927,5,0.040882915,0.68196815,0.66485614,False,encryption and decryption,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/encryption_key,1927,6,0.06371725,0.6274708,0.62605536,False,encryption key,7,0.72354686,0.07518074,0.87390834
https://cso.kmi.open.ac.uk/topics/3-d_virtual_environment,1963,0,0.066721864,0.72000146,0.7592399,False,3-d virtual environment,4,0.70475614,0.08458585,0.87392783
https://cso.kmi.open.ac.uk/topics/virtual_reality_technology,1963,1,0.02562429,0.6019342,0.6132814,False,virtual reality technology,4,0.70475614,0.08458585,0.87392783
https://cso.kmi.open.ac.uk/topics/virtual_environments,1963,2,0.112544626,0.7537723,0.7592399,True,virtual environments,4,0.70475614,0.08458585,0.87392783
https://cso.kmi.open.ac.uk/topics/virtual_environment,1963,3,0.13345262,0.7433167,0.7746989,False,virtual environment,4,0.70475614,0.08458585,0.87392783
https://cso.kmi.open.ac.uk/topics/retrieval_systems,1464,0,0.070642255,0.75678813,0.7770196,False,retrieval systems,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/retrieval_methods,1464,1,0.060111355,0.79566944,0.7882161,False,retrieval methods,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/retrieval_performance,1464,2,0.06626118,0.7236842,0.71140754,True,retrieval performance,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/retrieval_models,1464,3,0.033043314,0.7505097,0.7525929,False,retrieval models,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/retrieval_accuracy,1464,4,0.065629624,0.7343699,0.7322649,False,retrieval accuracy,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/retrieval_process,1464,5,0.07896964,0.7344516,0.7147825,False,retrieval process,6,0.74924546,0.062442895,0.87413126
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_11,2170,0,0.015811449,0.83975905,0.84078574,False,chromosome translocation 11,5,0.83350444,0.027586745,0.88867795
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_4,2170,1,0.02311806,0.8646105,0.87175035,False,chromosome translocation 4,5,0.83350444,0.027586745,0.88867795
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_19,2170,2,0.022769965,0.8099166,0.8152595,False,chromosome translocation 19,5,0.83350444,0.027586745,0.88867795
https://cso.kmi.open.ac.uk/topics/chromosome_translocation,2170,3,0.040957365,0.8198632,0.8084974,True,chromosome translocation,5,0.83350444,0.027586745,0.88867795
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_14,2170,4,0.035276882,0.8333727,0.82523,False,chromosome translocation 14,5,0.83350444,0.027586745,0.88867795
https://cso.kmi.open.ac.uk/topics/semantic_relations,186,0,0.14452016,0.6875356,0.66232026,False,semantic relations,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_information,186,1,0.035097726,0.71194893,0.6979455,True,semantic information,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_annotation,186,2,0.14197381,0.6845143,0.64509207,False,semantic annotation,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_analysis,186,3,0.055972558,0.66169167,0.65368795,False,semantic analysis,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_relationships,186,4,0.13599437,0.7062045,0.69192183,False,semantic relationships,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_features,186,5,0.0567734,0.66629905,0.66085076,False,semantic features,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/semantic_annotations,186,6,0.1484167,0.6736078,0.63562965,False,semantic annotations,7,0.68454313,0.10267839,0.8898999
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_17,2173,0,0.013626788,0.84574586,0.84258235,False,chromosome translocation 17,5,0.8598105,0.017438555,0.8946876
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_15,2173,1,0.013702827,0.873042,0.87157196,True,chromosome translocation 15,5,0.8598105,0.017438555,0.8946876
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_3,2173,2,0.017205425,0.8623658,0.8563528,False,chromosome translocation 3,5,0.8598105,0.017438555,0.8946876
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_5,2173,3,0.02570945,0.8665643,0.8666792,False,chromosome translocation 5,5,0.8598105,0.017438555,0.8946876
https://cso.kmi.open.ac.uk/topics/chromosome_translocation_12,2173,4,0.016948288,0.85133433,0.8495984,False,chromosome translocation 12,5,0.8598105,0.017438555,0.8946876
https://cso.kmi.open.ac.uk/topics/segmentation_algorithms,1413,0,0.09268789,0.7882711,0.7786807,False,segmentation algorithms,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmentation_process,1413,1,0.053288516,0.7829735,0.8004741,False,segmentation process,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmentation_accuracy,1413,2,0.03593131,0.6900048,0.67900896,False,segmentation accuracy,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmented_images,1413,3,0.03564305,0.7285325,0.74060094,False,segmented images,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmentation_techniques,1413,4,0.10891331,0.80567116,0.7840291,False,segmentation techniques,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmentation_results,1413,5,0.04751263,0.7369469,0.7368726,False,segmentation results,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/segmentation_methods,1413,6,0.105168305,0.81599426,0.7969105,True,segmentation methods,7,0.7640563,0.06844929,0.9009549
https://cso.kmi.open.ac.uk/topics/internet_of_things_%28iot%29,557,0,0.08514935,0.83171004,0.7867028,False,internet of things (iot),4,0.79990166,0.052690774,0.9052832
https://cso.kmi.open.ac.uk/topics/iot,557,1,0.012784483,0.7505184,0.7574853,False,iot,4,0.79990166,0.052690774,0.9052832
https://cso.kmi.open.ac.uk/topics/internet_of_things,557,2,0.032500558,0.77649975,0.7867028,True,internet of things,4,0.79990166,0.052690774,0.9052832
https://cso.kmi.open.ac.uk/topics/internet_of_thing_%28iot%29,557,3,0.08032871,0.8408785,0.8102099,False,internet of thing (iot),4,0.79990166,0.052690774,0.9052832
https://cso.kmi.open.ac.uk/topics/program_debugging,1098,0,0.059702404,0.8350627,0.8582728,True,program debugging,4,0.83069205,0.038754374,0.9082008
https://cso.kmi.open.ac.uk/topics/debugging,1098,1,0.01191328,0.8527892,0.8582728,False,debugging,4,0.83069205,0.038754374,0.9082008
https://cso.kmi.open.ac.uk/topics/testing_and_debugging,1098,2,0.034735505,0.78942496,0.77886933,False,testing and debugging,4,0.83069205,0.038754374,0.9082008
https://cso.kmi.open.ac.uk/topics/software_debugging,1098,3,0.048666313,0.84549123,0.8638437,False,software debugging,4,0.83069205,0.038754374,0.9082008
https://cso.kmi.open.ac.uk/topics/e-commerce,40,0,0.07777766,0.81784916,0.86629695,True,e-commerce,4,0.78596395,0.06138562,0.9087352
https://cso.kmi.open.ac.uk/topics/electronic_commerce,40,1,0.08790605,0.7939923,0.8298567,False,electronic commerce,4,0.78596395,0.06138562,0.9087352
https://cso.kmi.open.ac.uk/topics/e-commerce_systems,40,2,0.03548983,0.71349496,0.7081053,False,e-commerce systems,4,0.78596395,0.06138562,0.9087352
https://cso.kmi.open.ac.uk/topics/e_commerces,40,3,0.04436894,0.81851935,0.8298567,False,e commerces,4,0.78596395,0.06138562,0.9087352
https://cso.kmi.open.ac.uk/topics/authentication_protocol,1933,0,0.10130803,0.77359444,0.7818961,False,authentication protocol,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/authentication_scheme,1933,1,0.046247084,0.7964838,0.7968272,False,authentication scheme,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/authentication_methods,1933,2,0.0528212,0.8217017,0.80954766,False,authentication methods,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/authentication_mechanisms,1933,3,0.059111495,0.82376593,0.8227421,False,authentication mechanisms,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/user_authentication,1933,4,0.04022957,0.7246952,0.7288584,False,user authentication,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/authentication_protocols,1933,5,0.091654345,0.7986338,0.80296457,True,authentication protocols,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/authentication_systems,1933,6,0.055362385,0.7308484,0.7231968,False,authentication systems,7,0.78138906,0.063819155,0.90902734
https://cso.kmi.open.ac.uk/topics/snp,2183,0,0.07468473,0.32648543,0.32315898,False,snp,5,0.5610647,0.17444459,0.9099539
https://cso.kmi.open.ac.uk/topics/single_nucleotide_polymorphism,2183,1,0.19760711,0.65015835,0.6168871,True,single nucleotide polymorphism,5,0.5610647,0.17444459,0.9099539
https://cso.kmi.open.ac.uk/topics/polymorphism,2183,2,0.18602043,0.52870274,0.5686086,False,polymorphism,5,0.5610647,0.17444459,0.9099539
https://cso.kmi.open.ac.uk/topics/polymorphism%2C_single_nucleotide,2183,3,0.21084923,0.6749609,0.6930511,False,"polymorphism, single nucleotide",5,0.5610647,0.17444459,0.9099539
https://cso.kmi.open.ac.uk/topics/polymorphism%2C_genetic,2183,4,0.2030614,0.6250162,0.7256378,False,"polymorphism, genetic",5,0.5610647,0.17444459,0.9099539
https://cso.kmi.open.ac.uk/topics/software_processes,1096,0,0.16049182,0.68010014,0.607672,False,software processes,5,0.67971104,0.11832712,0.91636527
https://cso.kmi.open.ac.uk/topics/software_products,1096,1,0.045337815,0.60209304,0.59333694,False,software products,5,0.67971104,0.11832712,0.91636527
https://cso.kmi.open.ac.uk/topics/software_project,1096,2,0.123821214,0.69856286,0.64613605,True,software project,5,0.67971104,0.11832712,0.91636527
https://cso.kmi.open.ac.uk/topics/software_projects,1096,3,0.11639589,0.70677066,0.65130746,False,software projects,5,0.67971104,0.11832712,0.91636527
https://cso.kmi.open.ac.uk/topics/software_process,1096,4,0.14558885,0.7110285,0.656542,False,software process,5,0.67971104,0.11832712,0.91636527
https://cso.kmi.open.ac.uk/topics/k-means_clustering,1486,0,0.012572005,0.8700332,0.8650864,False,k-means clustering,4,0.8734455,0.021734422,0.91691434
https://cso.kmi.open.ac.uk/topics/k-means,1486,1,0.027464341,0.8610094,0.8650864,False,k-means,4,0.8734455,0.021734422,0.91691434
https://cso.kmi.open.ac.uk/topics/k-means_algorithms,1486,2,0.010937235,0.8974499,0.8924219,False,k-means algorithms,4,0.8734455,0.021734422,0.91691434
